entity_type,entity_name,chartmetric_entity_id,variable_name,platform,geo_scope,geo_label,period_label,aggregation_rule,aggregated_value,unit,qoq_change,yoy_change
artist,Bloody Civilian,9901852,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,18929.0,followers,,
artist,Bloody Civilian,9901852,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-363.0,followers,-16390.0,-19292.0
artist,Bloody Civilian,9901852,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,118178.0,followers,99249.0,
artist,Bloody Civilian,9901852,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,4952.0,followers,5315.0,-113226.0
artist,Bloody Civilian,9901852,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,2976.0,followers,-115202.0,
artist,Bloody Civilian,9901852,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,1295.0,followers,-3657.0,-1681.0
artist,Bloody Civilian,9901852,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,16027.0,followers,13051.0,
artist,Bloody Civilian,9901852,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,-9517.0,followers,-10812.0,-25544.0
artist,Bloody Civilian,9901852,Soundcloud_followers_daily,Soundcloud,global,,Q1_2024,net_change,38.0,followers,,
artist,Bloody Civilian,9901852,Soundcloud_followers_daily,Soundcloud,global,,Q1_2025,net_change,15.0,followers,-10.0,-23.0
artist,Bloody Civilian,9901852,Soundcloud_followers_daily,Soundcloud,global,,Q2_2024,net_change,52.0,followers,14.0,
artist,Bloody Civilian,9901852,Soundcloud_followers_daily,Soundcloud,global,,Q2_2025,net_change,20.0,followers,5.0,-32.0
artist,Bloody Civilian,9901852,Soundcloud_followers_daily,Soundcloud,global,,Q3_2024,net_change,26.0,followers,-26.0,
artist,Bloody Civilian,9901852,Soundcloud_followers_daily,Soundcloud,global,,Q3_2025,net_change,15.0,followers,-5.0,-11.0
artist,Bloody Civilian,9901852,Soundcloud_followers_daily,Soundcloud,global,,Q4_2024,net_change,25.0,followers,-1.0,
artist,Bloody Civilian,9901852,Soundcloud_followers_daily,Soundcloud,global,,Q4_2025,net_change,25.0,followers,10.0,0.0
artist,Bloody Civilian,9901852,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,10440.0,followers,,
artist,Bloody Civilian,9901852,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,7114.0,followers,-15161.0,-3326.0
artist,Bloody Civilian,9901852,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,28816.0,followers,18376.0,
artist,Bloody Civilian,9901852,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,14659.0,followers,7545.0,-14157.0
artist,Bloody Civilian,9901852,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,17761.0,followers,-11055.0,
artist,Bloody Civilian,9901852,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,7493.0,followers,-7166.0,-10268.0
artist,Bloody Civilian,9901852,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,22275.0,followers,4514.0,
artist,Bloody Civilian,9901852,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,8829.0,followers,1336.0,-13446.0
artist,Bloody Civilian,9901852,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,-116693.0,listeners,,
artist,Bloody Civilian,9901852,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-64735.0,listeners,-230665.0,51958.0
artist,Bloody Civilian,9901852,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,248691.0,listeners,365384.0,
artist,Bloody Civilian,9901852,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-354301.0,listeners,-602992.0,
artist,Bloody Civilian,9901852,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,-209029.0,listeners,,145272.0
artist,Bloody Civilian,9901852,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,165930.0,listeners,520231.0,
artist,Bloody Civilian,9901852,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,-168079.0,listeners,40950.0,-334009.0
artist,Bloody Civilian,9901852,TikTok_followers_daily,TikTok,global,,Q1_2024,net_change,6800.0,followers,,
artist,Bloody Civilian,9901852,TikTok_followers_daily,TikTok,global,,Q1_2025,net_change,17250.0,followers,3150.0,10450.0
artist,Bloody Civilian,9901852,TikTok_followers_daily,TikTok,global,,Q2_2025,net_change,15200.0,followers,-2050.0,
artist,Bloody Civilian,9901852,TikTok_followers_daily,TikTok,global,,Q3_2024,net_change,20250.0,followers,,
artist,Bloody Civilian,9901852,TikTok_followers_daily,TikTok,global,,Q3_2025,net_change,15590.0,followers,390.0,-4660.0
artist,Bloody Civilian,9901852,TikTok_followers_daily,TikTok,global,,Q4_2024,net_change,14100.0,followers,-6150.0,
artist,Bloody Civilian,9901852,TikTok_likes_daily,TikTok,global,,Q1_2024,net_change,126100.0,likes,,
artist,Bloody Civilian,9901852,TikTok_likes_daily,TikTok,global,,Q1_2025,net_change,928571.0,likes,252678.0,802471.0
artist,Bloody Civilian,9901852,TikTok_likes_daily,TikTok,global,,Q2_2024,net_change,612600.0,likes,486500.0,
artist,Bloody Civilian,9901852,TikTok_likes_daily,TikTok,global,,Q2_2025,net_change,1001389.0,likes,72818.0,388789.0
artist,Bloody Civilian,9901852,TikTok_likes_daily,TikTok,global,,Q3_2024,net_change,475000.0,likes,-137600.0,
artist,Bloody Civilian,9901852,TikTok_likes_daily,TikTok,global,,Q3_2025,net_change,-87634.0,likes,-1089023.0,-562634.0
artist,Bloody Civilian,9901852,TikTok_likes_daily,TikTok,global,,Q4_2024,net_change,675893.0,likes,200893.0,
artist,Bloody Civilian,9901852,TikTok_likes_daily,TikTok,global,,Q4_2025,net_change,420875.0,likes,508509.0,-255018.0
artist,Bloody Civilian,9901852,Twitter_followers_daily,Twitter,global,,Q1_2024,net_change,672.0,followers,,
artist,Bloody Civilian,9901852,Twitter_followers_daily,Twitter,global,,Q1_2025,net_change,14509.0,followers,-10878.0,13837.0
artist,Bloody Civilian,9901852,Twitter_followers_daily,Twitter,global,,Q2_2024,net_change,15963.0,followers,15291.0,
artist,Bloody Civilian,9901852,Twitter_followers_daily,Twitter,global,,Q3_2024,net_change,3115.0,followers,-12848.0,
artist,Bloody Civilian,9901852,Twitter_followers_daily,Twitter,global,,Q4_2024,net_change,25387.0,followers,22272.0,
artist,Bloody Civilian,9901852,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,910.0,subscribers,,
artist,Bloody Civilian,9901852,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,1040.0,subscribers,47.0,130.0
artist,Bloody Civilian,9901852,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,3260.0,subscribers,2350.0,
artist,Bloody Civilian,9901852,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,861.0,subscribers,-179.0,-2399.0
artist,Bloody Civilian,9901852,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,960.0,subscribers,-2300.0,
artist,Bloody Civilian,9901852,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,618.0,subscribers,-243.0,-342.0
artist,Bloody Civilian,9901852,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,993.0,subscribers,33.0,
artist,Bloody Civilian,9901852,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,445.0,subscribers,-173.0,-548.0
artist,Boj,317847,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,82.0,followers,,
artist,Boj,317847,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,-2601.0,followers,-2965.0,-2683.0
artist,Boj,317847,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,1047.0,followers,965.0,
artist,Boj,317847,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,-3498.0,followers,-897.0,-4545.0
artist,Boj,317847,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,4813.0,followers,3766.0,
artist,Boj,317847,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,-3906.0,followers,-408.0,-8719.0
artist,Boj,317847,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,364.0,followers,-4449.0,
artist,Boj,317847,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,-799.0,followers,3107.0,-1163.0
artist,Boj,317847,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,4781.0,followers,,
artist,Boj,317847,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,1976.0,followers,-341.0,-2805.0
artist,Boj,317847,Spotify_followers_daily,Spotify,global,,Q2_2024,net_change,6605.0,followers,1824.0,
artist,Boj,317847,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,2151.0,followers,175.0,-4454.0
artist,Boj,317847,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,5449.0,followers,-1156.0,
artist,Boj,317847,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,1384.0,followers,-767.0,-4065.0
artist,Boj,317847,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,2317.0,followers,-3132.0,
artist,Boj,317847,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,5161.0,followers,3777.0,2844.0
artist,Boj,317847,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,-72332.0,listeners,,
artist,Boj,317847,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-45661.0,listeners,-37031.0,26671.0
artist,Boj,317847,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,72361.0,listeners,144693.0,
artist,Boj,317847,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,437245.0,listeners,482906.0,364884.0
artist,Boj,317847,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-55028.0,listeners,-127389.0,
artist,Boj,317847,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,-8630.0,listeners,46398.0,
artist,Boj,317847,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2025,net_change,275883.0,listeners,,284513.0
artist,Boj,317847,TikTok_followers_daily,TikTok,global,,Q1_2024,net_change,114.0,followers,,
artist,Boj,317847,TikTok_followers_daily,TikTok,global,,Q1_2025,net_change,325.0,followers,181.0,211.0
artist,Boj,317847,TikTok_followers_daily,TikTok,global,,Q2_2024,net_change,234.0,followers,120.0,
artist,Boj,317847,TikTok_followers_daily,TikTok,global,,Q2_2025,net_change,114.0,followers,-211.0,-120.0
artist,Boj,317847,TikTok_followers_daily,TikTok,global,,Q3_2024,net_change,1310.0,followers,1076.0,
artist,Boj,317847,TikTok_followers_daily,TikTok,global,,Q3_2025,net_change,0.0,followers,-114.0,-1310.0
artist,Boj,317847,TikTok_followers_daily,TikTok,global,,Q4_2024,net_change,144.0,followers,-1166.0,
artist,Boj,317847,TikTok_followers_daily,TikTok,global,,Q4_2025,net_change,734.0,followers,734.0,590.0
artist,Boj,317847,TikTok_likes_daily,TikTok,global,,Q1_2024,net_change,700.0,likes,,
artist,Boj,317847,TikTok_likes_daily,TikTok,global,,Q1_2025,net_change,12350.0,likes,2750.0,11650.0
artist,Boj,317847,TikTok_likes_daily,TikTok,global,,Q2_2024,net_change,2100.0,likes,1400.0,
artist,Boj,317847,TikTok_likes_daily,TikTok,global,,Q2_2025,net_change,2690.0,likes,-9660.0,590.0
artist,Boj,317847,TikTok_likes_daily,TikTok,global,,Q3_2024,net_change,24500.0,likes,22400.0,
artist,Boj,317847,TikTok_likes_daily,TikTok,global,,Q3_2025,net_change,4950.0,likes,2260.0,-19550.0
artist,Boj,317847,TikTok_likes_daily,TikTok,global,,Q4_2024,net_change,9600.0,likes,-14900.0,
artist,Boj,317847,TikTok_likes_daily,TikTok,global,,Q4_2025,net_change,22750.0,likes,17800.0,13150.0
artist,Boj,317847,Twitter_followers_daily,Twitter,global,,Q1_2024,net_change,-115.0,followers,,
artist,Boj,317847,Twitter_followers_daily,Twitter,global,,Q1_2025,net_change,1257.0,followers,478.0,1372.0
artist,Boj,317847,Twitter_followers_daily,Twitter,global,,Q2_2024,net_change,-515.0,followers,-400.0,
artist,Boj,317847,Twitter_followers_daily,Twitter,global,,Q2_2025,net_change,247.0,followers,-1010.0,762.0
artist,Boj,317847,Twitter_followers_daily,Twitter,global,,Q3_2024,net_change,1479.0,followers,1994.0,
artist,Boj,317847,Twitter_followers_daily,Twitter,global,,Q3_2025,net_change,-21.0,followers,-268.0,-1500.0
artist,Boj,317847,Twitter_followers_daily,Twitter,global,,Q4_2024,net_change,779.0,followers,-700.0,
artist,Boj,317847,Twitter_followers_daily,Twitter,global,,Q4_2025,net_change,417.0,followers,438.0,-362.0
artist,Boj,317847,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,4751.0,views,,
artist,Boj,317847,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,5082.0,views,-471.0,331.0
artist,Boj,317847,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,4704.0,views,-47.0,
artist,Boj,317847,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,4741.0,views,-341.0,37.0
artist,Boj,317847,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,4967.0,views,263.0,
artist,Boj,317847,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,4690.0,views,-51.0,-277.0
artist,Boj,317847,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,5553.0,views,586.0,
artist,Boj,317847,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,4867.0,views,177.0,-686.0
artist,Boj,317847,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,300.0,subscribers,,
artist,Boj,317847,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,401.0,subscribers,-105.0,101.0
artist,Boj,317847,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,600.0,subscribers,300.0,
artist,Boj,317847,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,447.0,subscribers,46.0,-153.0
artist,Boj,317847,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,1277.0,subscribers,677.0,
artist,Boj,317847,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,388.0,subscribers,-59.0,-889.0
artist,Boj,317847,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,506.0,subscribers,-771.0,
artist,Boj,317847,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,675.0,subscribers,287.0,169.0
artist,Bracket,712,Bandsintown_followers_daily,Bandsintown,global,,Q1_2024,net_change,129.0,followers,,
artist,Bracket,712,Bandsintown_followers_daily,Bandsintown,global,,Q1_2025,net_change,195.0,followers,22.0,66.0
artist,Bracket,712,Bandsintown_followers_daily,Bandsintown,global,,Q2_2024,net_change,164.0,followers,35.0,
artist,Bracket,712,Bandsintown_followers_daily,Bandsintown,global,,Q2_2025,net_change,288.0,followers,93.0,124.0
artist,Bracket,712,Bandsintown_followers_daily,Bandsintown,global,,Q3_2024,net_change,131.0,followers,-33.0,
artist,Bracket,712,Bandsintown_followers_daily,Bandsintown,global,,Q3_2025,net_change,325.0,followers,37.0,194.0
artist,Bracket,712,Bandsintown_followers_daily,Bandsintown,global,,Q4_2024,net_change,173.0,followers,42.0,
artist,Bracket,712,Bandsintown_followers_daily,Bandsintown,global,,Q4_2025,net_change,195.0,followers,-130.0,22.0
artist,Bracket,712,Spotify_followers_daily,Spotify,global,,Q1_2024,net_change,194.0,followers,,
artist,Bracket,712,Spotify_followers_daily,Spotify,global,,Q1_2025,net_change,11307.0,followers,4115.0,11113.0
artist,Bracket,712,Spotify_followers_daily,Spotify,global,,Q2_2025,net_change,14185.0,followers,2878.0,
artist,Bracket,712,Spotify_followers_daily,Spotify,global,,Q3_2024,net_change,3027.0,followers,,
artist,Bracket,712,Spotify_followers_daily,Spotify,global,,Q3_2025,net_change,14856.0,followers,671.0,11829.0
artist,Bracket,712,Spotify_followers_daily,Spotify,global,,Q4_2024,net_change,7192.0,followers,4165.0,
artist,Bracket,712,Spotify_followers_daily,Spotify,global,,Q4_2025,net_change,9998.0,followers,-4858.0,2806.0
artist,Bracket,712,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2024,net_change,25476.0,listeners,,
artist,Bracket,712,Spotify_monthly_listeners_daily,Spotify,global,,Q1_2025,net_change,-1845.0,listeners,-48065.0,-27321.0
artist,Bracket,712,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2024,net_change,123491.0,listeners,98015.0,
artist,Bracket,712,Spotify_monthly_listeners_daily,Spotify,global,,Q2_2025,net_change,47622.0,listeners,49467.0,-75869.0
artist,Bracket,712,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2024,net_change,-27317.0,listeners,-150808.0,
artist,Bracket,712,Spotify_monthly_listeners_daily,Spotify,global,,Q3_2025,net_change,57084.0,listeners,9462.0,84401.0
artist,Bracket,712,Spotify_monthly_listeners_daily,Spotify,global,,Q4_2024,net_change,46220.0,listeners,73537.0,
artist,Bracket,712,Wikipedia_views_daily,Wikipedia,global,,Q1_2024,sum,3046.0,views,,
artist,Bracket,712,Wikipedia_views_daily,Wikipedia,global,,Q1_2025,sum,2023.0,views,125.0,-1023.0
artist,Bracket,712,Wikipedia_views_daily,Wikipedia,global,,Q2_2024,sum,2074.0,views,-972.0,
artist,Bracket,712,Wikipedia_views_daily,Wikipedia,global,,Q2_2025,sum,2164.0,views,141.0,90.0
artist,Bracket,712,Wikipedia_views_daily,Wikipedia,global,,Q3_2024,sum,2101.0,views,27.0,
artist,Bracket,712,Wikipedia_views_daily,Wikipedia,global,,Q3_2025,sum,2185.0,views,21.0,84.0
artist,Bracket,712,Wikipedia_views_daily,Wikipedia,global,,Q4_2024,sum,1898.0,views,-203.0,
artist,Bracket,712,Wikipedia_views_daily,Wikipedia,global,,Q4_2025,sum,1796.0,views,-389.0,-102.0
artist,Bracket,712,YouTube_subscribers_daily,YouTube,global,,Q1_2024,net_change,10000.0,subscribers,,
artist,Bracket,712,YouTube_subscribers_daily,YouTube,global,,Q1_2025,net_change,92438.0,subscribers,45688.0,82438.0
artist,Bracket,712,YouTube_subscribers_daily,YouTube,global,,Q2_2024,net_change,9000.0,subscribers,-1000.0,
artist,Bracket,712,YouTube_subscribers_daily,YouTube,global,,Q2_2025,net_change,14062.0,subscribers,-78376.0,5062.0
artist,Bracket,712,YouTube_subscribers_daily,YouTube,global,,Q3_2024,net_change,294000.0,subscribers,285000.0,
artist,Bracket,712,YouTube_subscribers_daily,YouTube,global,,Q3_2025,net_change,14169.0,subscribers,107.0,-279831.0
artist,Bracket,712,YouTube_subscribers_daily,YouTube,global,,Q4_2024,net_change,46750.0,subscribers,-247250.0,
artist,Bracket,712,YouTube_subscribers_daily,YouTube,global,,Q4_2025,net_change,11158.0,subscribers,-3011.0,-35592.0
artist,Brymo,15051,Bandsintown_followers_daily,Bandsintown,global,,Q1_2024,net_change,42.0,followers,,
artist,Brymo,15051,Bandsintown_followers_daily,Bandsintown,global,,Q1_2025,net_change,121.0,followers,-125.0,79.0
artist,Brymo,15051,Bandsintown_followers_daily,Bandsintown,global,,Q2_2024,net_change,71.0,followers,29.0,
artist,Brymo,15051,Bandsintown_followers_daily,Bandsintown,global,,Q2_2025,net_change,-3657.0,followers,-3778.0,-3728.0
artist,Brymo,15051,Bandsintown_followers_daily,Bandsintown,global,,Q3_2024,net_change,72.0,followers,1.0,
artist,Brymo,15051,Bandsintown_followers_daily,Bandsintown,global,,Q3_2025,net_change,230.0,followers,3887.0,158.0
artist,Brymo,15051,Bandsintown_followers_daily,Bandsintown,global,,Q4_2024,net_change,246.0,followers,174.0,
artist,Brymo,15051,Bandsintown_followers_daily,Bandsintown,global,,Q4_2025,net_change,116.0,followers,-114.0,-130.0
artist,Brymo,15051,Instagram_followers_daily,Instagram,global,,Q1_2024,net_change,2368.0,followers,,
artist,Brymo,15051,Instagram_followers_daily,Instagram,global,,Q1_2025,net_change,19120.0,followers,23968.0,16752.0
artist,Brymo,15051,Instagram_followers_daily,Instagram,global,,Q2_2024,net_change,19880.0,followers,17512.0,
artist,Brymo,15051,Instagram_followers_daily,Instagram,global,,Q2_2025,net_change,5232.0,followers,-13888.0,-14648.0
artist,Brymo,15051,Instagram_followers_daily,Instagram,global,,Q3_2024,net_change,-8117.0,followers,-27997.0,
artist,Brymo,15051,Instagram_followers_daily,Instagram,global,,Q3_2025,net_change,8023.0,followers,2791.0,16140.0
artist,Brymo,15051,Instagram_followers_daily,Instagram,global,,Q4_2024,net_change,-4848.0,followers,3269.0,
artist,Brymo,15051,Instagram_followers_daily,Instagram,global,,Q4_2025,net_change,2342.0,followers,-5681.0,7190.0
artist,Brymo,15051,Soundcloud_followers_daily,Soundcloud,global,,Q1_2024,net_change,51.0,followers,,
artist,Brymo,15051,Soundcloud_followers_daily,Soundcloud,global,,Q1_2025,net_change,5.0,followers,,-46.0
artist,Brymo,15051,Soundcloud_followers_daily,Soundcloud,global,,Q2_2024,net_change,21.0,followers,-30.0,
artist,Brymo,15051,Soundcloud_followers_daily,Soundcloud,global,,Q2_2025,net_change,16.0,followers,11.0,-5.0
artist,Brymo,15051,Soundcloud_followers_daily,Soundcloud,global,,Q3_2025,net_change,4.0,followers,-12.0,
artist,Brymo,15051,Soundcloud_followers_daily,Soundcloud,global,,Q4_2025,net_change,20.0,followers,16.0,
